time,regione,fractile,threshold,top_share,bracket_average
2002,Italia,.29,6454.917451885116,.8925213505694886,6466.79696657306
2002,Italia,.3,6478.676481264366,.8881307132641241,6490.555995954416
2002,Italia,.31,6502.435510643612,.8837239447455361,6514.315025334464
2002,Italia,.32,6526.194540022853,.8793010450137254,6538.074054712223
2002,Italia,.33,6549.953569402106,.8748620140686937,6561.833084092435
2002,Italia,.34,6573.712598781355,.8704068519104392,6585.592113469213
2002,Italia,.35,6597.471628160604,.8659355585389643,6609.35114285175
2002,Italia,.36,6621.230657539843,.8614481339542651,6633.110172228163
2002,Italia,.37,6644.989686919098,.8569445781563457,6656.134187982559
2002,Italia,.38,6665.042991665187,.8524253901833305,6672.251710274244
2002,Italia,.39,6679.460428882951,.8478952592048352,6686.669147492891
2002,Italia,.4,6693.877866100712,.8433553394950674,6701.086584709414
2002,Italia,.41,6708.295303318471,.8388056310540284,6718.873824125522
2002,Italia,.42,6771.135169335123,.8342438459516464,6982.127767685635
2002,Italia,.43,7330.77883358526,.8295033243601873,7722.987469782853
2002,Italia,.44,8038.219353927133,.8242597954433268,8234.90973842691
2002,Italia,.45,8389.243986918373,.8186686964663928,8489.777091350261
2002,Italia,.46,8577.708101230082,.8129045550832338,8664.972559727003
2002,Italia,.47,8762.609672365279,.8070214645876839,8897.014474071104
2002,Italia,.48,9055.763104972224,.8009808290368626,9268.108719108555
2002,Italia,.49,9507.060466098957,.7946882387324764,9789.868955105101
2002,Italia,.5,10086.56970001838,.788041398871708,10383.70275672854
2002,Italia,.51,10663.18756332202,.7809913750458218,10875.47595474809
2002,Italia,.52,11053.06417578762,.7736074613885147,11175.60574234116
2002,Italia,.53,11277.56316220092,.7660197743564334,11351.31741686848
2002,Italia,.54,11417.07741715669,.758312787733356,11477.70242943509
2002,Italia,.55,11540.64726970667,.7505199918984102,11616.09598716962
2002,Italia,.5600000000000001,11700.98440877414,.7426332336396321,11808.52600388769
2002,Italia,.5700000000000001,11928.27807591832,.7346158248571957,12070.80524754784
2002,Italia,.58,12222.93742914494,.7264203413590091,12391.75383525712
2002,Italia,.59,12568.03908525258,.7180069495439874,12757.5495646057
2002,Italia,.6,12952.79355269763,.709345200407138,13157.68334602234
2002,Italia,.61,13366.46676188891,.7004117800987789,13581.13180181595
2002,Italia,.62,13797.772689712,.6911908591008951,14016.41190184279
2002,Italia,.63,14235.07078365885,.6816744043085625,14451.81960005786
2002,Italia,.64,14666.64870401612,.6718623290888828,14875.76330073604
2002,Italia,.65,15081.11031126574,.6617624169327423,15277.21520345999
2002,Italia,.66,15467.89551617914,.6513899386655084,15646.3118085116
2002,Italia,.67,15817.96860293421,.6407668619440785,15975.23702532952
2002,Italia,.68,16125.28127758633,.62992046116669,16262.3478543175
2002,Italia,.6900000000000001,16393.77039773677,.6188791262475548,16515.70598465324
2002,Italia,.7000000000000001,16633.83142690973,.6076657736101552,16746.29569412088
2002,Italia,.71,16856.93722904146,.5962958618932214,16966.02353252707
2002,Italia,.72,17075.3978366111,.5847767657733566,17187.52342166798
2002,Italia,.73,17302.11977960682,.5731072821152061,17423.84205180111
2002,Italia,.74,17550.20595195927,.5612773497219588,17687.9249862516
2002,Italia,.75,17832.31092776917,.5492681179955636,17991.79989530329
2002,Italia,.76,18159.62727576573,.5370525701409921,18345.30581479712
2002,Italia,.77,18540.32161588322,.5245970091414556,18754.14839819547
2002,Italia,.78,18977.15630052885,.5118638641218904,19216.95954398011
2002,Italia,.79,19463.90912093491,.4988164930809233,19720.93448113741
2002,Italia,.8,19980.52550817472,.4854269478273608,20244.12364317557
2002,Italia,.8100000000000001,20510.15269757136,.4716821828468639,20782.26706159388
2002,Italia,.8200000000000001,21058.06161015536,.457572044934333,21342.55381822598
2002,Italia,.8300000000000001,21632.0769903855,.4430814998514385,21933.03301664297
2002,Italia,.84,22240.37781610661,.4281900484141291,22561.73732075192
2002,Italia,.85,22890.65669819253,.4128717376543555,23235.47107115701
2002,Italia,.86,23588.45286222186,.3970959947912234,23957.45617651845
2002,Italia,.87,24333.9529040649,.3808300595262109,24722.84366860571
2002,Italia,.88,25115.90582571632,.3640444637719038,25513.13650464074
2002,Italia,.89,25913.67563639501,.346722298023828,26330.6504843786
2002,Italia,.9,26761.70715007529,.3288450804632942,27236.14257108714
2002,Italia,.91,27741.30559447924,.3103530782796828,28331.30939647548
2002,Italia,.92,28977.59314081689,.291117511647705,29772.0583191386
2002,Italia,.93,30661.55419654034,.2709037473082366,31773.10332788123
2002,Italia,.9400000000000001,32988.91659783021,.2493313717566777,34395.04593349349
2002,Italia,.9500000000000001,35912.62544789635,.2259788260410898,37731.98114371512
2002,Italia,.96,39788.66630321168,.2003606653239312,42747.8126638125
2002,Italia,.97,46272.52896852176,.1713370015264376,51002.99873987761
2002,Italia,.98,56585.13117299214,.1367084721153102,65118.52403408153
2002,Italia,.99,76313.95910009164,.0924961947897357,136234.0066566164
2003,Italia,0,-39153.7764014904,1,-2133.478651982726
